BASE_YM(기준연월),HNDE_BANKCD((비식별)취급은행코드),TRAN_TYE_NM(거래구분명),TRAN_AMT(거래금액(원))
﻿202202,HZI,계좌이체,3974478393000
﻿202202,FYT,계좌이체,218637392000
﻿202202,KPQ,현금지급/현금서비스,217105270000
﻿202202,IEK,계좌이체,1414640214000
﻿202202,CVN,계좌이체,612113591000
﻿202202,CAZ,현금지급/현금서비스,181619340000
﻿202202,IEK,현금지급/현금서비스,383624060000
﻿202202,BVI,현금지급/현금서비스,270607270000
﻿202202,VEA,지로납부,192635349000
﻿202202,EEB,계좌이체,547077726000
﻿202202,JVP,현금지급/현금서비스,151064680000
﻿202202,IEK,현금입금,192014410000
﻿202202,CVN,현금지급/현금서비스,214942350000
﻿202202,BVI,계좌이체,833189251000
﻿202202,IUR,현금지급/현금서비스,439459280000
﻿202202,HZI,현금지급/현금서비스,785092350000
﻿202202,SHK,현금지급/현금서비스,347865190000
﻿202202,VEA,계좌이체,914285666000
﻿202202,EEB,현금지급/현금서비스,231705310000
﻿202202,CAZ,계좌이체,478481071000
﻿202202,QDF,계좌이체,352920063000
﻿202202,SHK,계좌이체,761556063000
﻿202202,QDF,현금입금,45617363000
﻿202202,IUR,계좌이체,963752728000
﻿202202,JVP,계좌이체,661968930000
﻿202202,EEB,현금입금,104398945000
﻿202202,CVN,현금입금,88779465000
﻿202202,VEA,현금입금,80511878000
﻿202202,SHK,현금입금,149979523000
﻿202202,FYT,현금입금,50863628000
﻿202202,HZI,현금입금,363832579000
﻿202202,VEA,현금지급/현금서비스,207960380000
﻿202202,IUR,현금입금,215920154000
﻿202202,SCD,현금입금,47499518000
﻿202202,CAZ,현금입금,91020876000
﻿202202,KYG,현금지급/현금서비스,29793400000
﻿202202,FYT,현금지급/현금서비스,90558610000
﻿202202,HZO,현금입금,33525236000
﻿202202,CVN,지로납부,32173635000
﻿202202,FLX,현금지급/현금서비스,7455650000
﻿202202,JVP,현금입금,74295956000
﻿202202,RII,현금입금,35863214000
﻿202202,RII,지로납부,6828721000
﻿202202,BVI,지로납부,42853261000
﻿202202,KYG,계좌이체,70046327000
﻿202202,RII,계좌이체,165177128000
﻿202202,BVI,현금입금,130337877000
﻿202202,KYG,현금입금,12000463000
﻿202202,HZI,지로납부,114796366000
﻿202202,HZO,계좌이체,173027110000
﻿202202,EEB,지로납부,14695056000
﻿202202,IEK,지로납부,44524329000
﻿202202,ZDD,계좌이체,46314351000
﻿202202,ZDD,현금입금,5870469000
﻿202202,IUR,지로납부,9096878000
﻿202202,ZVX,계좌이체,98867046000
﻿202202,RII,현금지급/현금서비스,53639670000
﻿202202,QDF,현금지급/현금서비스,60486070000
﻿202202,HZO,현금지급/현금서비스,78508770000
﻿202202,NXL,현금입금,14385430000
﻿202202,FYT,지로납부,14278594000
﻿202202,QDF,지로납부,111800464000
﻿202202,SHK,지로납부,132920216000
﻿202202,HZI,기타,2926818000
﻿202202,ZVX,현금입금,14133236000
﻿202202,CAZ,지로납부,7954627000
﻿202202,HZO,지로납부,6480445000
﻿202202,JVP,지로납부,71823373000
﻿202202,KYG,지로납부,2664186000
﻿202202,GPM,계좌이체,19655143000
﻿202202,NXL,계좌이체,5259033000
﻿202202,VEA,기타,705145000
﻿202202,ZVX,지로납부,8280200000
﻿202202,FLX,계좌이체,36642323000
﻿202202,SCD,현금지급/현금서비스,852980000
﻿202202,NXL,현금지급/현금서비스,1079810000
﻿202202,GPM,현금지급/현금서비스,5749400000
﻿202202,ZDD,현금지급/현금서비스,9892540000
﻿202202,ZVX,현금지급/현금서비스,18029960000
﻿202202,GPM,현금입금,2466354000
﻿202202,XIE,현금입금,1894067000
﻿202202,FYT,기타,44017000
﻿202202,XIE,현금지급/현금서비스,7008490000
﻿202202,HZO,기타,146165000
﻿202202,HQI,계좌이체,268559000
﻿202202,MIQ,현금입금,480486000
﻿202202,FLX,현금입금,6601637000
﻿202202,XIE,계좌이체,12236854000
﻿202202,BVI,기타,226056000
﻿202202,SCD,계좌이체,5663558000
﻿202202,AHN,계좌이체,1934674000
﻿202202,IGI,현금지급/현금서비스,39490000
﻿202202,ZDD,지로납부,6404838000
﻿202202,SHK,기타,109821000
﻿202202,GPM,지로납부,195195000
﻿202202,TGT,현금지급/현금서비스,1414990000
﻿202202,FLX,지로납부,887010000
﻿202202,TGT,현금입금,651553000
﻿202202,TGT,계좌이체,2520476000
﻿202202,CVN,기타,213924000
﻿202202,CAZ,기타,192905000
﻿202202,JVP,기타,168768000
﻿202202,MIQ,계좌이체,1099413000
﻿202202,MIQ,현금지급/현금서비스,1013970000
﻿202202,AIG,계좌이체,964505000
﻿202202,XIE,지로납부,413565000
﻿202202,IEK,기타,70277000
﻿202202,PNA,현금지급/현금서비스,51460000
﻿202202,PNA,현금입금,50429000
﻿202202,ZDD,기타,19616000
﻿202202,EEB,기타,22882000
﻿202202,KFW,계좌이체,126207000
﻿202202,QDF,기타,34228000
﻿202202,TGT,지로납부,47312000
﻿202202,IGI,계좌이체,103931000
﻿202202,FLX,기타,6925000
﻿202202,IGI,현금입금,15176000
﻿202202,AIG,현금입금,5181000
﻿202202,PNA,계좌이체,389621000
﻿202202,MIQ,지로납부,2494000
﻿202202,QOB,계좌이체,77012000
﻿202202,AIG,현금지급/현금서비스,2350000
﻿202108,HZI,지로납부,169347684000
﻿202108,CVN,현금지급/현금서비스,237651480000
﻿202108,IEK,계좌이체,1739732010000
﻿202108,KPQ,현금지급/현금서비스,217856850000
﻿202108,HZI,현금입금,350686532000
﻿202108,BVI,현금지급/현금서비스,295729650000
﻿202108,FYT,현금지급/현금서비스,96393820000
﻿202108,IEK,현금입금,172732131000
﻿202108,IUR,현금입금,190232768000
﻿202108,BVI,지로납부,62553625000
﻿202108,IUR,계좌이체,1139009173000
﻿202108,CAZ,현금지급/현금서비스,199067990000
﻿202108,IEK,현금지급/현금서비스,406633590000
﻿202108,QDF,현금입금,37954615000
﻿202108,IUR,현금지급/현금서비스,462897040000
﻿202108,CVN,계좌이체,757430139000
﻿202108,CAZ,현금입금,99349224000
﻿202108,FYT,현금입금,44335219000
﻿202108,VEA,계좌이체,1098826138000
﻿202108,VEA,현금지급/현금서비스,215477110000
﻿202108,EEB,현금지급/현금서비스,236900310000
﻿202108,IEK,지로납부,85286644000
﻿202108,SHK,계좌이체,917800760000
﻿202108,HZI,현금지급/현금서비스,882251210000
﻿202108,BVI,계좌이체,1036054627000
﻿202108,CAZ,지로납부,8826533000
﻿202108,QDF,계좌이체,414256713000
﻿202108,KYG,지로납부,2638087000
﻿202108,ZVX,현금입금,11617913000
﻿202108,CAZ,계좌이체,565107478000
﻿202108,HZO,현금입금,29531392000
﻿202108,HZO,현금지급/현금서비스,83016790000
﻿202108,SHK,현금지급/현금서비스,368667120000
﻿202108,SHK,현금입금,134542341000
﻿202108,JVP,계좌이체,800234329000
﻿202108,IUR,지로납부,10105523000
﻿202108,EEB,지로납부,21617476000
﻿202108,SHK,지로납부,176977056000
﻿202108,CVN,현금입금,77737301000
﻿202108,HZO,지로납부,9525848000
﻿202108,HZO,계좌이체,197853152000
﻿202108,VEA,지로납부,230862548000
﻿202108,QDF,현금지급/현금서비스,67596940000
﻿202108,JVP,현금입금,68877578000
﻿202108,SCD,현금입금,50309161000
﻿202108,RII,계좌이체,191086705000
﻿202108,EEB,계좌이체,654234735000
﻿202108,VEA,현금입금,74002486000
﻿202108,JVP,지로납부,84785913000
﻿202108,FYT,계좌이체,267207172000
﻿202108,RII,현금지급/현금서비스,55124050000
﻿202108,BVI,현금입금,114757385000
﻿202108,FLX,계좌이체,41233368000
﻿202108,ZDD,현금입금,4974686000
﻿202108,KYG,현금지급/현금서비스,31262060000
﻿202108,CVN,지로납부,48123338000
﻿202108,ZVX,현금지급/현금서비스,21273470000
﻿202108,AHN,계좌이체,2929098000
﻿202108,ZDD,현금지급/현금서비스,11277040000
﻿202108,NXL,현금지급/현금서비스,884970000
﻿202108,RII,현금입금,30975380000
﻿202108,HZI,계좌이체,4854080557000
﻿202108,EEB,현금입금,94028198000
﻿202108,JVP,현금지급/현금서비스,160721290000
﻿202108,FLX,현금입금,5137722000
﻿202108,SCD,계좌이체,7522840000
﻿202108,QDF,지로납부,111397324000
﻿202108,SCD,현금지급/현금서비스,1074500000
﻿202108,ZDD,지로납부,7875187000
﻿202108,NXL,현금입금,14775738000
﻿202108,ZVX,지로납부,9343258000
﻿202108,ZVX,계좌이체,122504505000
﻿202108,SHK,기타,124548000
﻿202108,KYG,계좌이체,88846085000
﻿202108,ZDD,계좌이체,55384870000
﻿202108,FLX,현금지급/현금서비스,7770530000
﻿202108,HZI,기타,2123482000
﻿202108,FYT,지로납부,15532784000
﻿202108,TGT,현금지급/현금서비스,1474480000
﻿202108,RII,지로납부,8697510000
﻿202108,XIE,계좌이체,17100123000
﻿202108,GPM,계좌이체,24442086000
﻿202108,CVN,기타,132453000
﻿202108,XIE,지로납부,634922000
﻿202108,BVI,기타,190458000
﻿202108,GPM,현금입금,2167120000
﻿202108,VEA,기타,567503000
﻿202108,KYG,현금입금,10602473000
﻿202108,XIE,현금지급/현금서비스,8237200000
﻿202108,MIQ,계좌이체,1385139000
